ke,a,b,krp,Ea_rp,T0_rp,h0,kd,kw,Ea,T0,sigma,CaMg_1,CaMg_2,CaMg_3,CaMg_4,CaMg_5,CaMg_6,R2,volcanic_degassing,control_ppm,noIA_ppm,redIA_ppm,redIA10_ppm,redIA5_ppm,redIAsunda_ppm,redIAsunda10_ppm,redIAsunda5_ppm,redIAsundaGL_ppm,redIAsunda10GL_ppm,redIAsunda5GL_ppm,noDeccan_ppm,noET_ppm,noTraps_ppm,noCRB_ppm
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.005,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5130029635953601,4973153000000.0,286.0,868.72296,697.20245,532.3352,446.3138,663.6122,513.9363,428.20428,653.1575,509.49408,424.4404,329.6412,355.06897,398.52634,303.10352
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1000.0,0.5055210518527715,4498117000000.0,286.0,767.1821,622.39343,513.1036,439.83426,599.9544,499.9148,423.8575,589.4785,494.77646,419.41235,346.086,399.57663,459.69684,316.37726
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5021120592656436,4050721700000.0,286.0,771.0102,613.3173,508.17386,427.74454,569.4956,484.21924,407.66458,565.8041,481.1374,405.05502,321.65787,329.84378,365.65787,295.7588
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5005787860913171,4840830000000.0,286.0,778.40686,621.7956,512.1261,430.95193,579.8783,489.76154,411.3078,571.9751,486.32587,408.40964,323.34875,335.50253,372.96884,297.3104
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5154948758160796,5129358000000.0,286.0,789.8289,632.30054,515.7993,434.0181,592.8531,494.20773,414.76843,583.7274,490.12408,411.28366,325.81116,344.06534,383.97192,300.11417
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5240170400508479,4096152000000.0,286.0,765.0995,610.62665,505.9258,427.7778,571.8174,485.38364,409.1335,566.68097,481.05582,405.42157,323.8759,336.29388,374.31635,297.83908
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.005,0.001,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5131664031563334,3878006600000.0,286.0,854.7481,684.49066,527.93085,441.0453,640.60223,505.21368,420.41034,631.6664,501.59003,417.35846,335.02393,346.76508,395.80936,300.1843
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5138031145591664,4873799000000.0,286.0,807.32855,646.08685,516.0943,434.43942,610.7786,497.2484,416.35715,598.2949,491.85562,411.7489,323.5908,340.35004,377.93597,299.33026
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.005,0.001,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5153802834128927,4432121600000.0,286.0,843.3326,673.39685,525.0241,437.49606,626.48376,500.9095,416.70712,617.09827,497.1007,413.49957,326.80008,336.41666,377.2483,297.77963
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.1,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5185517018948936,4332521800000.0,286.0,822.30945,656.94653,521.24133,435.22482,609.2019,496.56815,414.21503,600.23627,492.85815,411.0807,327.78638,336.72855,378.5995,297.82925
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.1,1500.0,1521.0,4759.0,10317.0,0.0,1000.0,0.5216683829307012,4246493000000.0,286.0,784.159,636.8505,519.1678,444.50308,613.64575,505.4218,428.02393,605.26495,501.3046,424.46555,352.31784,411.76492,478.04617,319.61804
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5349581721533574,4451464000000.0,286.0,771.96234,615.0011,508.4241,428.21704,572.1028,485.8069,408.8486,567.3201,481.81674,405.4315,320.88055,332.30594,367.31537,296.89566
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.528571556355818,5028331000000.0,286.0,732.9547,584.08636,497.275,422.43076,559.6177,477.88992,405.3587,554.10175,473.13144,401.1967,316.34976,335.32184,365.8136,298.45276
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5458895267754185,4278354400000.0,286.0,787.301,627.72504,513.08875,431.48645,583.70154,489.75793,411.6163,575.478,486.19653,408.571,324.58664,337.35104,376.0889,298.06357
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5468187707553172,4115822800000.0,286.0,781.57666,624.77637,510.99478,431.56342,586.20447,490.36798,412.74762,576.3794,486.04395,409.02567,327.52124,343.41064,385.07858,299.83838
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5067827777138236,3744359300000.0,286.0,774.89996,620.81537,508.4737,431.43246,586.7459,490.2686,413.436,575.9979,485.5279,409.34845,331.55005,349.00113,394.7163,301.1956
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5103733908585044,4957208000000.0,286.0,848.039,677.4703,526.5843,439.83145,636.6575,504.96637,420.42383,626.93726,500.9194,417.00644,324.04797,339.62393,377.64758,298.78348
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5377239744919333,4667258000000.0,286.0,772.1746,615.65344,508.4997,428.42737,574.3788,486.53442,409.41287,567.96875,482.07507,405.5742,320.48822,333.5562,368.1562,297.47525
0.0030713,0.5,1.0,0.003000000026077032,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5144444695248767,4140689800000.0,286.0,735.48627,584.6217,498.57077,423.1347,557.6894,477.0377,404.78793,554.41034,474.2768,402.4276,317.57428,331.13202,362.9111,296.187
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.2,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5020587056200779,3849513300000.0,286.0,783.9601,622.5452,511.1044,426.99542,568.5022,482.34155,404.95462,564.6259,479.09464,402.19043,320.07257,323.10196,357.30276,294.39737
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5069392529178907,5292831500000.0,286.0,765.8886,619.8587,512.62256,437.6673,594.3338,497.47092,421.35828,583.8206,492.24515,416.8184,338.63474,389.9331,442.5993,314.68024
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.522368303518991,4411815000000.0,286.0,807.14734,644.1154,514.54474,434.5134,610.834,496.63458,417.4016,601.9442,492.80035,414.12305,320.82394,342.0489,376.88718,299.4304
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.543123849041891,4458328000000.0,286.0,733.1482,583.128,497.5073,422.45752,557.764,476.83142,404.64197,553.6552,473.32864,401.62344,317.01746,332.57983,363.76117,297.02054
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,1.0,42000.0,286.0,0.0,1500.0,1521.0,4759.0,10317.0,0.0,1000.0,0.5084461757965988,4654166400000.0,286.0,776.8334,632.06433,518.0906,443.99203,610.06836,504.84747,427.88562,600.234,499.89725,423.59763,351.13834,420.51788,485.67627,323.74847
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5419360697218008,3749932400000.0,286.0,798.9875,638.8419,516.2633,435.12076,597.5719,494.26096,415.39612,589.76056,490.87808,412.50412,332.4285,347.94302,394.56598,300.54126
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5161377127376812,4698632000000.0,286.0,854.90247,689.30133,532.3412,450.20068,661.40796,516.5213,433.0295,652.65814,512.66364,429.7624,338.69955,377.48523,429.81024,308.83157
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.5,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5018694194526372,5201382600000.0,286.0,795.45123,641.16736,516.0067,438.93332,615.7342,501.40906,423.05472,603.31995,495.55814,417.9741,331.7366,370.66162,416.192,308.75726
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.1,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5034086351646372,3966810700000.0,286.0,816.5135,653.57654,518.9805,435.0504,610.0514,496.48715,414.76526,600.2997,492.44537,411.34515,331.53732,341.30615,386.93274,298.90283
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5236198427243723,4447448600000.0,286.0,825.4221,660.59686,521.28577,437.90216,622.7194,501.17957,418.9442,612.59863,496.89822,415.31396,328.2625,344.59146,386.86728,299.9359
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.005,0.005,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5028664253584834,5214795000000.0,286.0,860.6054,691.2947,530.65656,445.4808,659.15393,512.8455,427.8199,647.70966,507.8706,423.57428,328.94528,357.0193,399.75204,304.14517
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5034538824934462,3937545000000.0,286.0,853.51636,685.133,527.5099,444.09293,651.3586,509.50037,425.57724,641.2236,505.2703,421.99463,336.25217,357.04175,407.20758,302.9445
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.1,42000.0,286.0,0.0,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.507404013470626,4510179700000.0,286.0,807.0839,644.2073,516.69183,432.07474,597.5873,492.73758,411.5737,587.57,488.5825,408.05743,323.83615,331.7943,369.7044,296.70047
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5182706475049458,4850499700000.0,286.0,831.0017,663.8752,523.3485,437.8686,622.279,501.26773,418.25198,612.9588,497.33276,414.92157,324.82642,339.80936,378.65482,298.7905
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5056517347977709,4206412000000.0,286.0,791.8722,630.5082,509.0097,428.61044,591.9115,489.2858,410.45367,579.66534,484.19193,406.09058,318.17307,328.68787,360.9006,296.1143
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.002,0.2,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5112278075200224,3973322000000.0,286.0,869.4371,693.91626,528.0578,442.8191,657.94727,509.1147,424.86334,649.9066,505.85968,422.10214,322.55173,343.53052,380.04535,299.48016
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5207111555960235,4614614700000.0,286.0,861.48413,689.0512,526.882,441.34705,653.89355,508.25513,423.37732,642.1204,503.38068,419.22403,323.7592,342.48975,380.153,299.79755
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5207035332804388,3384416100000.0,286.0,813.1064,652.781,520.34985,440.0587,616.4595,500.67395,420.88748,608.5051,497.17883,417.88425,341.83383,363.57007,419.5959,304.67502
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5100563203794166,4250443700000.0,286.0,816.13837,655.0451,518.4031,437.95975,623.0401,501.236,420.18015,610.8082,495.9508,415.6604,331.638,352.19257,397.80267,302.22253
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.5,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5221400026651812,4956151600000.0,286.0,811.6574,654.73944,521.4106,443.08694,628.5,506.26047,426.75687,618.0614,501.34567,422.49377,336.4499,379.59946,429.77756,311.1504
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.507894249836616,4376024600000.0,286.0,777.1343,617.22327,510.41208,428.2126,569.65436,484.59244,407.48206,566.23267,481.73477,405.06546,319.0311,326.60587,359.77487,295.0354
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.53182637908938,4348907400000.0,286.0,858.89545,687.94794,529.56885,443.6056,649.7978,509.23032,424.3432,640.56647,505.38705,421.09583,331.6662,350.533,396.1437,301.3773
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5128853064166357,3740607000000.0,286.0,872.5769,701.187,533.40155,448.4636,666.39526,514.7088,429.38824,657.80884,511.13242,426.3637,341.4262,364.53293,419.83255,304.7186
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5282561238244075,4672243400000.0,286.0,822.6375,658.87946,520.79675,437.85687,622.634,501.34048,419.31277,611.4484,496.5186,415.1983,327.61243,346.331,387.931,300.7741
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5180856913426741,4184795000000.0,286.0,816.3432,648.9931,516.36926,432.18652,603.5981,493.29047,412.48502,594.1441,489.44504,409.2206,319.2528,328.64285,361.954,295.8343
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5175981824682172,4557084000000.0,286.0,800.3664,636.3133,511.96033,429.2709,593.75916,490.19824,410.38715,582.4028,485.48758,406.3605,315.6895,325.3913,355.11798,295.3286
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.1,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5021958990758815,3951745800000.0,286.0,807.86,641.2493,515.5139,429.4704,584.31213,487.41998,407.6456,575.96063,484.09613,404.82834,319.2308,322.8219,356.14078,294.33783
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5055621935600993,4742783700000.0,286.0,826.6113,660.91455,519.7623,436.46936,624.71,500.69415,418.17166,612.953,495.77612,414.00415,323.41623,338.6099,375.99954,298.56876
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.506636637277288,4977896000000.0,286.0,822.9355,658.56146,519.1231,436.31577,623.93353,500.66635,418.41925,610.9627,495.12955,413.69672,322.86615,340.1907,377.00977,299.3336
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5115851087627648,4979886000000.0,286.0,764.14575,607.4279,506.42017,425.72522,567.02136,482.70496,406.19458,562.1929,478.62408,402.69937,315.14923,324.58517,353.82898,295.09396
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5033720258782695,5203509000000.0,286.0,843.8809,674.73376,525.82434,439.60397,635.69116,504.89447,420.63147,624.9799,500.34268,416.76245,323.49506,341.24667,378.69656,299.56378
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.005,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5122606884654619,4507892700000.0,286.0,863.3742,694.29095,530.4133,447.0298,664.5784,514.14075,429.6007,653.11755,509.25778,425.4515,333.97992,361.9595,409.6987,304.83246
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5362212058406459,4568559600000.0,286.0,854.43677,684.90784,528.7872,443.398,648.40497,509.1043,424.56952,638.2589,504.7905,420.9003,330.98676,352.46155,397.36346,302.3113
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5392151304765681,4218845000000.0,286.0,831.7034,662.33496,521.0779,435.68857,617.573,497.95697,415.8445,608.322,494.14355,412.59494,322.46237,334.59265,371.1053,297.4737
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.1,42000.0,286.0,0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5019829706590582,5092546000000.0,286.0,844.5978,681.8805,530.9374,449.30957,654.44183,515.1835,432.11618,643.6282,510.28137,427.95462,339.79877,385.3039,438.861,312.2712
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5324949149049052,3847332600000.0,286.0,852.2238,685.3791,529.67224,446.30374,651.4152,511.19614,427.4563,642.35004,507.29404,424.1295,341.69833,367.18375,422.79636,305.86014
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5242476396376425,3868173000000.0,286.0,825.42737,658.44727,518.74036,435.55945,617.6736,497.67502,416.40536,607.63196,493.52573,412.86295,325.71188,338.92676,378.68973,298.50513
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5188908216032064,5038721000000.0,286.0,777.93176,619.32,510.57996,428.75598,574.81604,486.88968,409.1403,568.5747,482.7523,405.5834,317.96652,330.07065,362.13663,296.62994
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.2,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5164029363925696,4786368000000.0,286.0,824.65857,664.477,523.8638,443.1537,635.341,507.57837,425.70587,623.2421,502.14114,421.0564,336.15784,368.9915,419.0287,307.34573
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.001,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5010018230938874,4057633000000.0,286.0,832.3174,660.46344,519.8365,431.88397,604.44635,492.41858,410.2919,595.68463,489.01447,407.41907,318.3907,322.527,354.96918,294.2748
0.0030713,0.5,1.0,0.003000000026077032,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5040815594612814,4626850000000.0,286.0,727.35114,576.90564,496.38208,420.53857,552.7019,473.82104,402.04596,549.3719,471.00656,399.6403,312.35757,323.59232,350.09296,294.4972
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5293238786579937,4808297700000.0,286.0,738.7822,586.7158,499.4795,422.76758,558.0838,477.16306,404.3749,554.26874,473.91037,401.57538,314.76907,329.19928,358.1137,296.21732
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.2,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5330248607051356,4554007500000.0,286.0,840.9513,678.22784,529.23065,447.20853,648.24664,512.35406,429.278,638.0233,507.76282,425.35715,341.23874,377.663,432.73242,309.5528
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,0.1,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5112438890724799,4633037600000.0,286.0,842.8916,678.57684,527.52985,445.32712,648.6226,510.98325,427.61246,637.35095,506.07092,423.44528,336.34708,366.42535,416.61618,306.09344
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5323192279975986,3699053400000.0,286.0,843.66003,673.6588,524.1129,439.3984,631.71765,502.30804,419.69327,622.941,498.693,416.61212,329.86365,344.56906,388.48587,299.82547
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5284593651060207,4220195700000.0,286.0,884.4256,707.3772,532.9167,445.47128,669.75446,513.09155,426.6436,660.2608,509.25476,423.39978,328.05057,346.73892,388.69354,300.4349
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.001,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5040065337875883,4965353400000.0,286.0,847.1121,682.42834,528.0771,446.08673,654.4555,512.4321,429.07028,641.4583,506.6842,424.16095,334.44278,368.59964,416.78812,307.4641
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.02,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5166078547883683,4591048000000.0,286.0,850.56213,677.061,522.97845,436.20892,634.93353,501.43692,417.205,623.7951,496.96213,413.4058,317.73965,329.49316,361.21793,296.31396
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.5,42000.0,286.0,-0.2,1500.0,1521.0,4759.0,10317.0,0.0,1000.0,0.5128696227760283,4184188000000.0,286.0,827.14276,669.5267,526.5335,449.62903,646.5697,513.2051,433.5246,637.33276,508.84927,429.74017,348.08975,401.50323,463.0901,317.1005
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.001,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5218913689626101,4727084400000.0,286.0,863.43005,696.1778,533.39417,450.18265,667.3948,517.1845,432.7046,656.4089,512.3316,428.5647,339.33588,377.18335,430.19528,309.67706
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.501633310337976,4987557500000.0,286.0,797.82825,635.2768,512.03815,431.09497,599.6669,492.95718,413.8159,590.4887,488.99765,410.43402,314.93674,332.50638,361.46024,297.1433
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5002694625850462,4898485700000.0,286.0,814.8315,650.4026,514.57227,432.67215,616.37274,496.7444,415.41672,602.4927,490.90112,410.41525,317.19186,331.74234,362.9,297.17
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5171058906150698,4520266400000.0,286.0,822.826,653.2567,518.69116,432.58087,604.3323,493.8198,412.25885,595.54474,490.25333,409.23636,316.79803,325.4932,356.34506,295.1038
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5113955805403251,4005019800000.0,286.0,872.6008,699.87854,529.79095,445.69742,667.89984,512.7432,427.9574,656.63837,508.07977,423.97794,331.83115,354.68985,400.3566,302.78607
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.01,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.504361660640442,4592358000000.0,286.0,849.3206,678.09607,522.6778,437.96976,642.4136,504.09637,420.09506,630.33905,499.18127,415.92743,320.4463,335.52744,369.917,297.7887
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5142379316205521,4705722000000.0,286.0,830.26917,663.2431,519.1165,436.0022,628.3058,500.71664,418.31332,615.6323,495.39774,413.76697,320.70404,337.0144,371.67432,298.43982
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5077234856954945,4907755600000.0,286.0,807.6704,641.3014,514.489,429.83615,595.3473,490.97986,410.33,584.7601,486.59872,406.5916,313.5616,322.56702,350.16333,294.65604
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.514264757249409,4874841000000.0,286.0,853.2221,683.45996,526.67145,441.543,648.6488,508.01462,423.39676,636.57477,502.92877,419.072,326.03668,345.97214,385.90173,300.78445
