Age,Min,Mean,Max,Mean-min,Max - mean
24.1,0.708191,0.708199,0.708207,0.000008,0.000008
24.15,0.708188,0.708196,0.708204,0.000008,0.000008
24.2,0.708185,0.708193,0.708201,0.000008,0.000008
24.25,0.708182,0.70819,0.708198,0.000008,0.000008
24.3,0.708179,0.708187,0.708195,0.000008,0.000008
24.35,0.708176,0.708184,0.708192,0.000008,0.000008
24.4,0.708173,0.708181,0.708189,0.000008,0.000008
24.45,0.70817,0.708178,0.708186,0.000008,0.000008
24.5,0.708167,0.708175,0.708183,0.000008,0.000008
24.55,0.708164,0.708172,0.70818,0.000008,0.000008
24.6,0.708161,0.708169,0.708177,0.000008,0.000008
24.65,0.708158,0.708166,0.708175,0.000008,0.000008
24.7,0.708155,0.708163,0.708172,0.000009,0.000009
24.75,0.708152,0.708161,0.708169,0.000009,0.000009
24.8,0.708149,0.708158,0.708167,0.000009,0.000009
24.85,0.708146,0.708155,0.708164,0.000009,0.000009
24.9,0.708143,0.708152,0.708162,0.000009,0.000009
24.95,0.708141,0.70815,0.708159,0.000009,0.000009
25,0.708138,0.708147,0.708157,0.000009,0.000009
25.05,0.708136,0.708145,0.708154,0.000009,0.000009
25.1,0.708134,0.708143,0.708152,0.000009,0.000009
25.15,0.708131,0.708141,0.70815,0.000009,0.000009
25.2,0.708129,0.708139,0.708148,0.000009,0.000009
25.25,0.708127,0.708136,0.708146,0.000009,0.000009
25.3,0.708125,0.708134,0.708143,0.000009,0.000009
25.35,0.708124,0.708132,0.708141,0.000009,0.000009
25.4,0.708122,0.708131,0.708139,0.000009,0.000009
25.45,0.70812,0.708129,0.708137,0.000009,0.000009
25.5,0.708118,0.708127,0.708135,0.000009,0.000008
25.55,0.708116,0.708125,0.708133,0.000008,0.000008
25.6,0.708115,0.708123,0.708131,0.000008,0.000008
25.65,0.708113,0.708121,0.70813,0.000008,0.000008
25.7,0.708111,0.708119,0.708128,0.000008,0.000008
25.75,0.708109,0.708118,0.708126,0.000008,0.000008
25.8,0.708107,0.708116,0.708124,0.000008,0.000008
25.85,0.708106,0.708114,0.708123,0.000008,0.000008
25.9,0.708104,0.708112,0.708121,0.000009,0.000008
25.95,0.708102,0.708111,0.708119,0.000008,0.000009
26,0.7081,0.708109,0.708117,0.000009,0.000009
26.05,0.708098,0.708107,0.708116,0.000009,0.000009
26.1,0.708097,0.708105,0.708114,0.000009,0.000009
26.15,0.708095,0.708103,0.708112,0.000009,0.000009
26.2,0.708093,0.708101,0.70811,0.000009,0.000009
26.25,0.708091,0.7081,0.708108,0.000009,0.000009
26.3,0.708089,0.708098,0.708106,0.000009,0.000009
26.35,0.708088,0.708096,0.708105,0.000008,0.000009
26.4,0.708086,0.708094,0.708103,0.000008,0.000008
26.45,0.708084,0.708093,0.708101,0.000008,0.000008
26.5,0.708083,0.708091,0.708099,0.000008,0.000008
26.55,0.708081,0.708089,0.708097,0.000008,0.000008
26.6,0.70808,0.708088,0.708096,0.000008,0.000008
26.65,0.708078,0.708086,0.708094,0.000008,0.000008
26.7,0.708077,0.708084,0.708092,0.000008,0.000008
26.75,0.708075,0.708083,0.708091,0.000008,0.000008
26.8,0.708074,0.708081,0.708089,0.000008,0.000008
26.85,0.708072,0.70808,0.708087,0.000008,0.000008
26.9,0.70807,0.708078,0.708086,0.000008,0.000008
26.95,0.708069,0.708077,0.708084,0.000008,0.000008
27,0.708067,0.708075,0.708083,0.000008,0.000008
27.05,0.708066,0.708073,0.708081,0.000008,0.000008
27.1,0.708064,0.708072,0.70808,0.000008,0.000008
27.15,0.708062,0.70807,0.708078,0.000008,0.000008
27.2,0.708061,0.708069,0.708076,0.000008,0.000008
27.25,0.708059,0.708067,0.708075,0.000008,0.000008
27.3,0.708057,0.708065,0.708073,0.000008,0.000008
27.35,0.708055,0.708063,0.708071,0.000008,0.000008
27.4,0.708054,0.708062,0.708069,0.000008,0.000008
27.45,0.708052,0.70806,0.708068,0.000008,0.000008
27.5,0.70805,0.708058,0.708066,0.000008,0.000008
27.55,0.708048,0.708056,0.708064,0.000008,0.000008
27.6,0.708047,0.708054,0.708062,0.000008,0.000008
27.65,0.708045,0.708052,0.70806,0.000008,0.000008
27.7,0.708043,0.708051,0.708058,0.000008,0.000008
27.75,0.708041,0.708049,0.708056,0.000008,0.000008
27.8,0.708039,0.708047,0.708055,0.000008,0.000008
27.85,0.708037,0.708045,0.708053,0.000008,0.000008
27.9,0.708035,0.708043,0.708051,0.000008,0.000008
27.95,0.708034,0.708041,0.708049,0.000008,0.000008
28,0.708032,0.70804,0.708048,0.000008,0.000008
28.05,0.70803,0.708038,0.708046,0.000008,0.000008
28.1,0.708028,0.708036,0.708044,0.000008,0.000008
28.15,0.708026,0.708034,0.708042,0.000008,0.000008
28.2,0.708025,0.708033,0.708041,0.000008,0.000008
28.25,0.708023,0.708031,0.708039,0.000008,0.000008
28.3,0.708021,0.708029,0.708037,0.000008,0.000008
28.35,0.70802,0.708028,0.708035,0.000008,0.000008
28.4,0.708018,0.708026,0.708034,0.000008,0.000008
28.45,0.708016,0.708024,0.708032,0.000008,0.000008
28.5,0.708014,0.708022,0.70803,0.000008,0.000008
28.55,0.708013,0.708021,0.708028,0.000008,0.000008
28.6,0.708011,0.708019,0.708027,0.000008,0.000008
28.65,0.708009,0.708017,0.708025,0.000008,0.000008
28.7,0.708008,0.708015,0.708023,0.000008,0.000008
28.75,0.708006,0.708014,0.708022,0.000008,0.000008
28.8,0.708004,0.708012,0.70802,0.000008,0.000008
28.85,0.708002,0.70801,0.708019,0.000008,0.000008
28.9,0.708,0.708009,0.708017,0.000008,0.000008
28.95,0.707999,0.708007,0.708015,0.000008,0.000008
29,0.707997,0.708005,0.708014,0.000008,0.000009
29.05,0.707995,0.708004,0.708012,0.000009,0.000008
29.1,0.707993,0.708002,0.708011,0.000009,0.000009
29.15,0.707992,0.708,0.708009,0.000009,0.000009
29.2,0.70799,0.707999,0.708008,0.000009,0.000009
29.25,0.707988,0.707997,0.708006,0.000009,0.000009
29.3,0.707987,0.707996,0.708005,0.000009,0.000009
29.35,0.707985,0.707994,0.708003,0.000009,0.000009
29.4,0.707984,0.707993,0.708001,0.000009,0.000009
29.45,0.707982,0.707991,0.708,0.000009,0.000009
29.5,0.707981,0.707989,0.707998,0.000009,0.000009
29.55,0.707979,0.707988,0.707997,0.000009,0.000009
29.6,0.707978,0.707986,0.707995,0.000009,0.000009
29.65,0.707976,0.707985,0.707994,0.000009,0.000009
29.7,0.707975,0.707984,0.707992,0.000008,0.000008
29.75,0.707974,0.707982,0.707991,0.000008,0.000008
29.8,0.707972,0.707981,0.707989,0.000008,0.000008
29.85,0.707971,0.707979,0.707988,0.000008,0.000008
29.9,0.707969,0.707978,0.707986,0.000008,0.000008
29.95,0.707968,0.707976,0.707985,0.000008,0.000008
30,0.707967,0.707975,0.707983,0.000008,0.000008
30.05,0.707965,0.707973,0.707982,0.000008,0.000008
30.1,0.707964,0.707972,0.70798,0.000008,0.000008
30.15,0.707962,0.707971,0.707979,0.000008,0.000008
30.2,0.707961,0.707969,0.707978,0.000008,0.000009
30.25,0.707959,0.707968,0.707976,0.000009,0.000009
30.3,0.707958,0.707966,0.707975,0.000009,0.000009
30.35,0.707956,0.707965,0.707974,0.000009,0.000009
30.4,0.707955,0.707963,0.707972,0.000009,0.000009
30.45,0.707953,0.707962,0.707971,0.000009,0.000009
30.5,0.707952,0.70796,0.707969,0.000009,0.000009
30.55,0.70795,0.707959,0.707968,0.000009,0.000009
30.6,0.707949,0.707957,0.707966,0.000009,0.000009
30.65,0.707947,0.707956,0.707965,0.000009,0.000009
30.7,0.707946,0.707955,0.707963,0.000009,0.000009
30.75,0.707945,0.707953,0.707962,0.000009,0.000009
30.8,0.707944,0.707952,0.707961,0.000009,0.000009
30.85,0.707942,0.707951,0.707959,0.000008,0.000008
30.9,0.707941,0.70795,0.707958,0.000008,0.000008
30.95,0.70794,0.707948,0.707957,0.000008,0.000008
31,0.707939,0.707947,0.707955,0.000008,0.000008
31.05,0.707938,0.707946,0.707954,0.000008,0.000008
31.1,0.707936,0.707945,0.707953,0.000008,0.000008
31.15,0.707935,0.707943,0.707951,0.000008,0.000008
31.2,0.707934,0.707942,0.70795,0.000008,0.000008
31.25,0.707933,0.707941,0.707949,0.000008,0.000008
31.3,0.707931,0.707939,0.707948,0.000008,0.000008
31.35,0.70793,0.707938,0.707946,0.000008,0.000008
31.4,0.707928,0.707937,0.707945,0.000008,0.000008
31.45,0.707927,0.707935,0.707944,0.000008,0.000008
31.5,0.707925,0.707934,0.707942,0.000008,0.000008
31.55,0.707924,0.707932,0.707941,0.000008,0.000008
31.6,0.707922,0.707931,0.707939,0.000008,0.000008
31.65,0.707921,0.707929,0.707937,0.000008,0.000008
31.7,0.707919,0.707927,0.707936,0.000008,0.000008
31.75,0.707917,0.707926,0.707934,0.000008,0.000008
31.8,0.707916,0.707924,0.707932,0.000008,0.000008
31.85,0.707914,0.707922,0.70793,0.000008,0.000008
31.9,0.707912,0.70792,0.707929,0.000008,0.000008
31.95,0.70791,0.707919,0.707927,0.000008,0.000008
32,0.707909,0.707917,0.707925,0.000008,0.000008
32.05,0.707907,0.707915,0.707923,0.000008,0.000008
32.1,0.707905,0.707913,0.707921,0.000008,0.000008
32.15,0.707903,0.707911,0.70792,0.000008,0.000008
32.2,0.707901,0.70791,0.707918,0.000008,0.000008
32.25,0.707899,0.707908,0.707916,0.000008,0.000008
32.3,0.707897,0.707906,0.707914,0.000008,0.000008
32.35,0.707895,0.707904,0.707912,0.000008,0.000008
32.4,0.707893,0.707902,0.70791,0.000008,0.000009
32.45,0.707891,0.7079,0.707909,0.000009,0.000009
32.5,0.707889,0.707898,0.707907,0.000009,0.000009
32.55,0.707887,0.707896,0.707905,0.000009,0.000009
32.6,0.707885,0.707894,0.707903,0.000009,0.000009
32.65,0.707883,0.707892,0.707901,0.000009,0.000009
32.7,0.707881,0.70789,0.707898,0.000009,0.000009
32.75,0.707879,0.707887,0.707896,0.000009,0.000009
32.8,0.707876,0.707885,0.707893,0.000008,0.000008
32.85,0.707874,0.707882,0.707891,0.000008,0.000008
32.9,0.707871,0.70788,0.707888,0.000008,0.000008
32.95,0.707869,0.707877,0.707885,0.000008,0.000008
33,0.707866,0.707874,0.707883,0.000008,0.000008
33.05,0.707864,0.707872,0.70788,0.000008,0.000008
33.1,0.707861,0.707869,0.707877,0.000008,0.000008
33.15,0.707858,0.707866,0.707874,0.000008,0.000008
33.2,0.707855,0.707863,0.707871,0.000008,0.000008
33.25,0.707853,0.70786,0.707868,0.000008,0.000008
33.3,0.70785,0.707858,0.707866,0.000008,0.000008
33.35,0.707847,0.707855,0.707863,0.000008,0.000008
33.4,0.707844,0.707852,0.70786,0.000008,0.000008
33.45,0.707841,0.70785,0.707858,0.000008,0.000008
33.5,0.707839,0.707847,0.707855,0.000008,0.000008
33.55,0.707836,0.707844,0.707852,0.000008,0.000008
33.6,0.707834,0.707842,0.70785,0.000008,0.000008
33.65,0.707831,0.707839,0.707848,0.000008,0.000008
33.7,0.707829,0.707837,0.707845,0.000008,0.000008
33.75,0.707826,0.707835,0.707843,0.000008,0.000008
33.8,0.707824,0.707832,0.70784,0.000008,0.000008
33.85,0.707822,0.70783,0.707838,0.000008,0.000008
33.9,0.707819,0.707827,0.707835,0.000008,0.000008
33.95,0.707817,0.707825,0.707833,0.000008,0.000008
34,0.707814,0.707822,0.70783,0.000008,0.000008
34.05,0.707812,0.70782,0.707827,0.000008,0.000008
34.1,0.707809,0.707817,0.707825,0.000008,0.000008
34.15,0.707807,0.707814,0.707822,0.000008,0.000008
34.2,0.707804,0.707812,0.70782,0.000008,0.000008
34.25,0.707801,0.707809,0.707817,0.000008,0.000008
34.3,0.707799,0.707807,0.707814,0.000008,0.000008
34.35,0.707796,0.707804,0.707812,0.000008,0.000008
34.4,0.707794,0.707802,0.70781,0.000008,0.000008
34.45,0.707792,0.707799,0.707807,0.000008,0.000008
34.5,0.707789,0.707797,0.707805,0.000008,0.000008
34.55,0.707787,0.707795,0.707803,0.000008,0.000008
34.6,0.707785,0.707793,0.707801,0.000008,0.000008
34.65,0.707783,0.707791,0.707799,0.000008,0.000008
34.7,0.707781,0.707789,0.707797,0.000008,0.000008
34.75,0.70778,0.707788,0.707796,0.000008,0.000008
34.8,0.707779,0.707786,0.707794,0.000008,0.000008
34.85,0.707777,0.707785,0.707793,0.000008,0.000008
34.9,0.707776,0.707784,0.707792,0.000008,0.000008
34.95,0.707775,0.707783,0.70779,0.000008,0.000008
35,0.707774,0.707782,0.707789,0.000008,0.000008
35.05,0.707773,0.707781,0.707788,0.000008,0.000008
35.1,0.707772,0.707779,0.707787,0.000008,0.000008
35.15,0.707771,0.707778,0.707786,0.000008,0.000008
35.2,0.70777,0.707777,0.707785,0.000008,0.000008
35.25,0.707768,0.707776,0.707784,0.000008,0.000008
35.3,0.707767,0.707775,0.707783,0.000008,0.000008
35.35,0.707766,0.707774,0.707782,0.000008,0.000008
35.4,0.707765,0.707773,0.707781,0.000008,0.000008
35.45,0.707764,0.707772,0.70778,0.000008,0.000008
35.5,0.707763,0.707771,0.707779,0.000008,0.000008
35.55,0.707762,0.70777,0.707778,0.000008,0.000008
35.6,0.707761,0.707769,0.707777,0.000008,0.000008
35.65,0.707761,0.707768,0.707776,0.000008,0.000008
35.7,0.70776,0.707768,0.707776,0.000008,0.000008
35.75,0.707759,0.707767,0.707775,0.000008,0.000008
35.8,0.707759,0.707766,0.707774,0.000008,0.000008
35.85,0.707758,0.707766,0.707774,0.000008,0.000008
35.9,0.707758,0.707765,0.707773,0.000008,0.000008
35.95,0.707757,0.707765,0.707773,0.000008,0.000008
36,0.707756,0.707764,0.707772,0.000008,0.000008
36.05,0.707756,0.707764,0.707772,0.000008,0.000008
36.1,0.707755,0.707763,0.707771,0.000008,0.000008
36.15,0.707755,0.707763,0.707771,0.000008,0.000008
36.2,0.707754,0.707762,0.70777,0.000008,0.000008
36.25,0.707753,0.707762,0.70777,0.000008,0.000008
36.3,0.707753,0.707761,0.707769,0.000008,0.000008
36.35,0.707752,0.70776,0.707769,0.000008,0.000008
36.4,0.707751,0.70776,0.707768,0.000009,0.000008
36.45,0.707751,0.707759,0.707768,0.000008,0.000009
36.5,0.70775,0.707758,0.707767,0.000008,0.000008
36.55,0.707749,0.707758,0.707766,0.000008,0.000008
36.6,0.707749,0.707757,0.707765,0.000008,0.000008
36.65,0.707748,0.707756,0.707765,0.000008,0.000008
36.7,0.707747,0.707756,0.707764,0.000008,0.000008
36.75,0.707747,0.707755,0.707763,0.000008,0.000008
36.8,0.707746,0.707754,0.707762,0.000008,0.000008
36.85,0.707746,0.707754,0.707762,0.000008,0.000008
36.9,0.707745,0.707753,0.707761,0.000008,0.000008
36.95,0.707745,0.707752,0.70776,0.000008,0.000008
37,0.707744,0.707752,0.70776,0.000008,0.000008
37.05,0.707743,0.707751,0.707759,0.000008,0.000008
37.1,0.707743,0.707751,0.707758,0.000008,0.000008
37.15,0.707742,0.70775,0.707758,0.000008,0.000008
37.2,0.707742,0.70775,0.707757,0.000008,0.000008
37.25,0.707741,0.707749,0.707757,0.000008,0.000008
37.3,0.707741,0.707748,0.707756,0.000008,0.000008
37.35,0.70774,0.707748,0.707756,0.000008,0.000008
37.4,0.707739,0.707747,0.707755,0.000008,0.000008
37.45,0.707739,0.707747,0.707755,0.000008,0.000008
37.5,0.707738,0.707746,0.707754,0.000008,0.000008
37.55,0.707738,0.707746,0.707754,0.000008,0.000008
37.6,0.707737,0.707745,0.707753,0.000008,0.000008
37.65,0.707736,0.707744,0.707752,0.000008,0.000008
37.7,0.707736,0.707744,0.707752,0.000008,0.000008
37.75,0.707735,0.707743,0.707751,0.000008,0.000008
37.8,0.707735,0.707743,0.707751,0.000008,0.000008
37.85,0.707734,0.707742,0.70775,0.000008,0.000008
37.9,0.707734,0.707742,0.70775,0.000008,0.000008
37.95,0.707733,0.707741,0.707749,0.000008,0.000008
38,0.707732,0.70774,0.707748,0.000008,0.000008
38.05,0.707732,0.70774,0.707748,0.000008,0.000008
38.1,0.707731,0.707739,0.707747,0.000008,0.000008
38.15,0.707731,0.707739,0.707747,0.000008,0.000008
38.2,0.70773,0.707738,0.707746,0.000008,0.000008
38.25,0.707729,0.707737,0.707746,0.000008,0.000008
38.3,0.707729,0.707737,0.707745,0.000008,0.000008
38.35,0.707728,0.707736,0.707745,0.000008,0.000008
38.4,0.707728,0.707736,0.707744,0.000008,0.000008
38.45,0.707727,0.707735,0.707744,0.000008,0.000008
38.5,0.707727,0.707735,0.707743,0.000008,0.000008
38.55,0.707726,0.707734,0.707743,0.000008,0.000008
38.6,0.707726,0.707734,0.707742,0.000008,0.000008
38.65,0.707725,0.707734,0.707742,0.000008,0.000008
38.7,0.707725,0.707733,0.707742,0.000008,0.000008
38.75,0.707724,0.707733,0.707741,0.000008,0.000008
38.8,0.707724,0.707732,0.707741,0.000008,0.000008
38.85,0.707724,0.707732,0.70774,0.000008,0.000008
38.9,0.707723,0.707732,0.70774,0.000008,0.000008
38.95,0.707723,0.707731,0.70774,0.000008,0.000008
39,0.707723,0.707731,0.707739,0.000008,0.000008
39.05,0.707722,0.707731,0.707739,0.000008,0.000008
39.1,0.707722,0.70773,0.707739,0.000008,0.000008
39.15,0.707722,0.70773,0.707738,0.000008,0.000008
39.2,0.707721,0.70773,0.707738,0.000008,0.000008
39.25,0.707721,0.70773,0.707738,0.000008,0.000008
39.3,0.707721,0.707729,0.707738,0.000008,0.000008
39.35,0.707721,0.707729,0.707737,0.000008,0.000008
39.4,0.70772,0.707729,0.707737,0.000008,0.000008
39.45,0.70772,0.707729,0.707737,0.000008,0.000008
39.5,0.70772,0.707728,0.707737,0.000008,0.000008
39.55,0.70772,0.707728,0.707737,0.000008,0.000008
39.6,0.70772,0.707728,0.707736,0.000008,0.000008
39.65,0.707719,0.707728,0.707736,0.000008,0.000009
39.7,0.707719,0.707728,0.707736,0.000008,0.000008
39.75,0.707719,0.707728,0.707736,0.000008,0.000008
39.8,0.707719,0.707727,0.707736,0.000008,0.000009
39.85,0.707719,0.707727,0.707736,0.000008,0.000009
39.9,0.707719,0.707727,0.707736,0.000009,0.000008
39.95,0.707719,0.707727,0.707736,0.000008,0.000009
40,0.707719,0.707727,0.707736,0.000009,0.000009
40.05,0.707719,0.707727,0.707736,0.000009,0.000009
40.1,0.707719,0.707727,0.707736,0.000009,0.000009
40.15,0.707719,0.707727,0.707736,0.000009,0.000009
40.2,0.707719,0.707727,0.707736,0.000009,0.000009
40.25,0.707719,0.707727,0.707736,0.000009,0.000009
40.3,0.707719,0.707727,0.707736,0.000009,0.000009
40.35,0.707719,0.707727,0.707736,0.000009,0.000009
40.4,0.707719,0.707727,0.707736,0.000009,0.000009
40.45,0.707719,0.707728,0.707736,0.000009,0.000009
40.5,0.707719,0.707728,0.707736,0.000009,0.000009
40.55,0.707719,0.707728,0.707737,0.000009,0.000009
40.6,0.707719,0.707728,0.707737,0.000009,0.000009
40.65,0.707719,0.707728,0.707737,0.000009,0.000009
40.7,0.707719,0.707728,0.707737,0.000009,0.000009
40.75,0.70772,0.707728,0.707737,0.000009,0.000009
40.8,0.70772,0.707729,0.707738,0.000009,0.000009
40.85,0.70772,0.707729,0.707738,0.000009,0.000009
40.9,0.70772,0.707729,0.707738,0.000009,0.000009
40.95,0.70772,0.707729,0.707738,0.000009,0.000009
41,0.70772,0.70773,0.707739,0.000009,0.000009
41.05,0.707721,0.70773,0.707739,0.000009,0.000009
41.1,0.707721,0.70773,0.707739,0.000009,0.000009
41.15,0.707721,0.70773,0.70774,0.000009,0.000009
41.2,0.707721,0.707731,0.70774,0.000009,0.000009
41.25,0.707722,0.707731,0.70774,0.000009,0.000009
41.3,0.707722,0.707731,0.707741,0.000009,0.000009
41.35,0.707722,0.707732,0.707742,0.00001,0.00001
41.4,0.707723,0.707733,0.707742,0.00001,0.00001
41.45,0.707723,0.707733,0.707743,0.00001,0.00001
41.5,0.707724,0.707734,0.707744,0.00001,0.00001
41.55,0.707725,0.707735,0.707744,0.00001,0.00001
41.6,0.707725,0.707735,0.707745,0.00001,0.00001
41.65,0.707726,0.707736,0.707746,0.00001,0.00001
41.7,0.707727,0.707737,0.707747,0.00001,0.00001
41.75,0.707728,0.707738,0.707748,0.00001,0.00001
41.8,0.707729,0.707739,0.707749,0.00001,0.00001
41.85,0.70773,0.70774,0.70775,0.00001,0.00001
41.9,0.707731,0.707741,0.707751,0.00001,0.00001
41.95,0.707732,0.707742,0.707752,0.00001,0.00001
42,0.707733,0.707743,0.707753,0.00001,0.00001
42.05,0.707734,0.707744,0.707754,0.00001,0.00001
42.1,0.707735,0.707745,0.707755,0.00001,0.00001
42.15,0.707735,0.707746,0.707756,0.00001,0.00001
42.2,0.707736,0.707746,0.707757,0.00001,0.00001
42.25,0.707737,0.707747,0.707757,0.00001,0.00001
42.3,0.707738,0.707748,0.707758,0.00001,0.00001
42.35,0.70774,0.707749,0.707759,0.00001,0.00001
42.4,0.707741,0.70775,0.70776,0.00001,0.00001
42.45,0.707742,0.707751,0.707761,0.000009,0.000009
42.5,0.707743,0.707753,0.707762,0.000009,0.000009
42.55,0.707745,0.707754,0.707763,0.000009,0.000009
42.6,0.707746,0.707755,0.707764,0.000009,0.000009
42.65,0.707747,0.707756,0.707765,0.000009,0.000009
42.7,0.707749,0.707757,0.707766,0.000009,0.000009
42.75,0.70775,0.707759,0.707767,0.000009,0.000009
42.8,0.707751,0.70776,0.707768,0.000009,0.000009
42.85,0.707752,0.707761,0.707769,0.000009,0.000009
42.9,0.707753,0.707762,0.70777,0.000009,0.000009
42.95,0.707754,0.707762,0.707771,0.000008,0.000009
43,0.707755,0.707763,0.707772,0.000008,0.000009
43.05,0.707756,0.707764,0.707772,0.000008,0.000008
43.1,0.707757,0.707765,0.707773,0.000008,0.000008
43.15,0.707758,0.707766,0.707774,0.000008,0.000008
43.2,0.707759,0.707767,0.707775,0.000008,0.000008
43.25,0.707759,0.707768,0.707776,0.000008,0.000008
43.3,0.70776,0.707768,0.707777,0.000008,0.000008
43.35,0.707761,0.707769,0.707777,0.000008,0.000008
43.4,0.707762,0.70777,0.707778,0.000008,0.000008
43.45,0.707762,0.707771,0.707779,0.000008,0.000008
43.5,0.707763,0.707771,0.707779,0.000008,0.000008
43.55,0.707764,0.707772,0.70778,0.000008,0.000008
43.6,0.707764,0.707772,0.70778,0.000008,0.000008
43.65,0.707765,0.707773,0.707781,0.000008,0.000008
43.7,0.707765,0.707773,0.707781,0.000008,0.000008
43.75,0.707766,0.707774,0.707782,0.000008,0.000008
43.8,0.707767,0.707774,0.707782,0.000008,0.000008
43.85,0.707767,0.707775,0.707783,0.000008,0.000008
43.9,0.707768,0.707775,0.707783,0.000008,0.000008
43.95,0.707768,0.707776,0.707783,0.000008,0.000008
44,0.707768,0.707776,0.707784,0.000008,0.000008
44.05,0.707768,0.707776,0.707784,0.000008,0.000008
44.1,0.707768,0.707776,0.707784,0.000008,0.000008
44.15,0.707768,0.707776,0.707784,0.000008,0.000008
44.2,0.707768,0.707776,0.707784,0.000008,0.000008
44.25,0.707768,0.707776,0.707784,0.000008,0.000008
